ID,Name,Polymer_SMILES,Monomer_SMILES_1,Monomer_SMILES_2,Egc,Egb,Eib,CED,Ei,Eea,nc,ne,Xc,Xe,epse_6.0,epsc,epse_3.0,epse_1.78,epse_15.0,epse_4.0,epse_5.0,epse_2.0,epse_9.0,epse_7.0,epsb,TSb,TSy,YM,permCH4,permCO2,permH2,permO2,permN2,permHe,Cp,Td,Tg,Tm,rho,LOI,SELFIES
P430113,"poly{(4,4'-oxydianiline)-alt-[N,N'-bis(4-chlorocarbonylphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(=O)Nc1ccc(Oc2ccc(NC(=O)c3ccc(*)cc3)cc2)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1,ClC(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1ccc(cc1)C(Cl)=O,3.029641,2.6164587,3.0707731,121.509674,5.60757,2.0893662,1.9151942,1.6222534,38.291313,35.50995,3.4366236,4.3279595,3.690429,3.908683,2.591092,3.5979745,3.5215957,3.8560748,3.1224787,3.3415964,8.570438,101.38276,86.093666,2374.4465,0.2615552,7.0121956,18.38685,1.6847782,0.32355404,17.379454,1.2424432,688.12274,523.0267,622.26276,1.2793859,31.615454,
P430114,"poly{(3,3'-sulfonyldianiline)-alt-[N,N'-bis(4-chlorocarbonylphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(=O)Nc1cccc(c1)S(=O)(=O)c1cccc(NC(=O)c2ccc(*)cc2)c1,Nc1cccc(c1)S(=O)(=O)c1cccc(N)c1,ClC(=O)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1ccc(cc1)C(Cl)=O,3.3540258,2.9157372,3.2331045,135.3587,5.8974724,2.3123257,1.9597132,1.6429744,36.624268,36.18298,3.823708,4.6232057,4.1596527,4.3810925,2.7399032,4.04105,3.9391217,4.3310056,3.4155385,3.6941586,6.0747185,91.14735,68.316154,2380.515,0.23399496,5.042509,15.610443,1.2498422,0.25363457,14.549324,1.2501805,688.5574,525.0891,602.31085,1.3042799,32.736202,
P430115,"poly({4,4'-[sulfonylbis(4,1-phenyleneoxy)]dianiline}-alt-[N,N'-bis(3-carboxyphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide])",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4cccc(*)c4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(cc2)S(=O)(=O)c2ccc(Oc3ccc(N)cc3)cc2)cc1,OC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1cccc(c1)C(O)=O,3.0222583,2.6370766,3.0547178,137.35489,5.756157,2.3612137,1.985002,1.6573261,41.572838,39.499283,3.7113376,4.69725,4.022858,4.2806935,2.7012885,3.906172,3.8128476,4.2195644,3.3422015,3.595218,7.628313,99.81017,79.69178,2345.8884,0.18082547,5.3584766,15.579287,1.293221,0.23243141,14.810467,1.2853732,697.72235,526.0334,606.43964,1.3164576,34.1961,
P430116,"poly{[4,4'-(biphenyl-4,4'-diyldioxy)dianiline]-alt-[N,N'-bis(3-carboxyphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(NC(=O)c4cccc(*)c4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(N)cc3)cc2)cc1,OC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1cccc(c1)C(O)=O,2.964423,2.6249714,3.0577462,126.34859,5.591278,2.1386828,1.9440304,1.6351311,43.00081,39.994415,3.4834569,4.466241,3.751136,3.987478,2.609729,3.6504579,3.5711486,3.9298167,3.1620455,3.3849154,8.135099,102.212296,88.17752,2339.8286,0.22534013,5.663212,16.547432,1.3920059,0.27672064,16.073639,1.2998714,711.86884,516.9324,613.5922,1.3094934,34.001217,
P430117,"poly({4,4'-[oxybis(4,1-phenyleneoxy)]dianiline}-alt-[N,N'-bis(3-carboxyphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide])",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(NC(=O)c5cccc(*)c5)cc4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(Oc3ccc(Oc4ccc(N)cc4)cc3)cc2)cc1,OC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1cccc(c1)C(O)=O,2.9207125,2.587194,3.056365,125.24417,5.544785,2.11335,1.960173,1.6443677,44.307903,40.972523,3.5075994,4.548736,3.785444,4.0370193,2.6158621,3.6777427,3.5957077,3.9767694,3.1837351,3.4084423,7.9946685,102.29788,91.193474,2336.4475,0.2104888,5.0911713,15.649603,1.2628093,0.24339402,15.308783,1.3179296,714.90173,515.9209,616.54175,1.3087175,34.14738,
P430118,"poly({4,4'-[1-methylethane-1,1-diylbis(4,1-phenyleneoxy)]dianiline}-alt-[N,N'-bis(3-carboxyphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide])",CC(C)(c1ccc(Oc2ccc(NC(=O)c3cccc(*)c3)cc2)cc1)c1ccc(Oc2ccc(NC(=O)c3cccc(c3)N3C(=O)c4ccc(cc4C3=O)-c3cccc4C(=O)N(*)C(=O)c34)cc2)cc1,CC(C)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1,OC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1cccc(c1)C(O)=O,2.9786997,2.6411076,3.1441247,128.28998,5.5542364,2.1844506,1.9501606,1.6392276,43.02111,39.84754,3.4944766,4.559644,3.7836037,4.0310273,2.6034687,3.671394,3.5864918,3.9691696,3.1612792,3.3907738,6.8679957,98.240295,86.38468,2334.9373,0.21573699,7.028303,21.591866,1.7811909,0.3228923,21.224432,1.2949157,724.77136,519.89923,615.45447,1.2948943,33.739918,
P430119,"poly{[4,4'-(1,4-phenylenedioxy)dianiline]-alt-[N,N'-bis(3-carboxyphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4cccc(*)c4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,OC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1cccc(c1)C(O)=O,3.0081198,2.641153,3.0851452,121.87167,5.5707765,2.068187,1.9453394,1.637309,42.891247,39.56946,3.4791949,4.4695945,3.751031,3.993663,2.6055648,3.6470578,3.5661883,3.935474,3.1600273,3.3825054,8.2611885,101.94684,89.714455,2391.0908,0.22801697,5.9314804,16.850609,1.4468207,0.274305,16.306143,1.2975954,704.86615,516.329,618.9464,1.3016379,33.5635,
P430121,"poly{(4,4'-oxydianiline)-alt-[N,N'-bis(3-carboxyphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(Oc2ccc(NC(=O)c3cccc(*)c3)cc2)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1,OC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1cccc(c1)C(O)=O,3.0939317,2.697295,3.1055138,124.221085,5.652779,2.1130815,1.9225225,1.6243327,39.543358,37.25411,3.480909,4.3586907,3.7452393,3.9622457,2.6074483,3.6491709,3.570118,3.9099104,3.1551096,3.381012,7.904527,99.54059,83.22936,2392.5508,0.21658826,5.997963,16.612268,1.4427643,0.2755152,15.892183,1.2701368,689.47614,518.20996,613.52435,1.2866951,32.52024,
P430122,"poly{(3,3'-sulfonyldianiline)-alt-[N,N'-bis(3-carboxyphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1cccc(c1)S(=O)(=O)c1cccc(NC(=O)c2cccc(*)c2)c1,Nc1cccc(c1)S(=O)(=O)c1cccc(N)c1,OC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1cccc(c1)C(O)=O,3.3852522,2.9657023,3.2597592,137.33699,5.9218774,2.3297293,1.9748162,1.6496795,36.932568,37.01383,3.9418678,4.716028,4.3014355,4.524016,2.7876482,4.1754456,4.0661592,4.4744983,3.507511,3.8034828,5.3650417,89.29685,66.46956,2378.0242,0.22465837,4.5680313,14.797537,1.1454492,0.23452818,13.9236355,1.2659738,690.97064,518.33484,594.7436,1.3102212,33.19025,
P430123,"poly{(p-phenylenediamine)-alt-[N,N'-bis(3-carboxyphenyl)biphenyl-2,3:3',4'-tetracarboxydiimide]}",*N1C(=O)c2cccc(c2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)C(=O)Nc1ccc(NC(=O)c2cccc(*)c2)cc1,Nc1ccc(N)cc1,OC(=O)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)-c1cccc2C(=O)N(C(=O)c12)c1cccc(c1)C(O)=O,3.2173615,2.7844784,3.1548276,127.393906,5.7563214,2.153956,1.9008389,1.6127429,36.471603,34.853016,3.4978993,4.2754264,3.7654247,3.9593658,2.613272,3.671531,3.5912955,3.912795,3.1596265,3.3921838,7.1434827,97.284584,75.85164,2510.691,0.24873197,5.9440804,16.234121,1.4249783,0.2973392,15.103924,1.2374605,685.66266,524.4322,616.05005,1.2743968,31.455854,
P430124,"poly{[4,4'-oxybis(phthalic acid) 1,2:1',2'-dianhydride]-alt-(2,2'-dimethylbenzidine)}",Cc1cc(*)ccc1-c1ccc(cc1C)N1C(=O)c2ccc(Oc3ccc4C(=O)N(*)C(=O)c4c3)cc2C1=O,O=C1OC(=O)c2cc(Oc3ccc4C(=O)OC(=O)c4c3)ccc12,Cc1cc(N)ccc1-c1ccc(N)cc1C,3.3464046,2.8808775,3.1215074,138.4942,5.9636903,2.2916179,1.8741347,1.5983944,44.824642,41.056423,3.2240145,4.0873184,3.4210544,3.611616,2.555068,3.3471289,3.2896955,3.5646832,2.9681954,3.1455498,11.307444,97.102005,67.68934,2088.4358,0.18542731,4.1906624,12.833517,1.0662637,0.21757174,11.909349,1.3090371,761.0626,539.92053,628.4833,1.2797567,32.585457,
P430125,poly[isobutene-alt-(N-methylmaleimide)],CN1C(=O)C(*)C(C1=O)C(C)(C)C*,CC(C)=C,CN1C(=O)C=CC1=O,5.457261,5.094816,3.8734193,108.6242,6.956529,1.2108996,1.7460158,1.5250081,27.850159,27.120825,3.0754156,3.778173,3.2906444,3.409088,2.4074423,3.2194808,3.1503763,3.3820653,2.7967298,2.9852726,19.542349,35.438557,37.610756,1139.5161,10.081877,98.59692,110.83911,23.208517,7.3686295,79.93071,1.2549936,613.47406,421.1524,540.27246,1.1166704,21.886883,
P430126,poly(N-isopropylmaleimide-alt-isobutene),CC(C)N1C(=O)C(*)C(C1=O)C(C)(C)C*,CC(C)N1C(=O)C=CC1=O,CC(C)=C,5.5548754,5.3607855,4.147598,91.845764,6.6276913,0.83747995,1.7353584,1.5190533,18.904095,20.054865,3.0581956,3.7516022,3.2879694,3.3975284,2.3908594,3.2113018,3.138517,3.373634,2.7726824,2.9617057,18.476147,30.969845,33.975708,1038.4015,12.391308,113.760124,123.46881,27.095364,8.770383,86.537796,1.2289212,623.8278,399.5479,514.2872,1.0353365,18.51173,
P430127,poly(N-butylmaleimide-alt-isobutene),CCCCN1C(=O)C(*)C(C1=O)C(C)(C)C*,CCCCN1C(=O)C=CC1=O,CC(C)=C,5.492216,5.291232,4.0976257,89.10721,6.5995917,0.8369541,1.7370975,1.5222661,18.972929,20.167345,3.0511081,3.723959,3.2757614,3.3871517,2.3880117,3.198984,3.1311314,3.3617942,2.7664964,2.956235,25.717056,32.589436,34.180096,981.64954,9.489905,80.14986,89.46365,19.787457,6.5419636,63.8741,1.2432323,615.6947,390.49435,512.61694,1.0376772,18.594566,
P430128,poly(N-cyclohexylmaleimide-alt-isobutene),CC(C)(C*)C1C(*)C(=O)N(C2CCCCC2)C1=O,O=C1C=CC(=O)N1C1CCCCC1,CC(C)=C,5.591527,5.5161,4.26781,93.90756,6.633987,0.86812615,1.7254709,1.5081555,18.397047,20.369516,2.8547082,3.603456,3.0077257,3.1150346,2.3486292,2.9539514,2.909057,3.0859303,2.6409998,2.7826173,18.602085,52.189255,51.422325,1493.2654,6.9513407,68.206085,89.46405,16.788855,5.1759424,69.30891,1.2108705,619.7099,426.48718,542.83813,1.0483232,19.016674,
P430129,poly(N-phenylmaleimide-alt-isobutene),CC(C)(C*)C1C(*)C(=O)N(C1=O)c1ccccc1,O=C1C=CC(=O)N1c1ccccc1,CC(C)=C,4.8212223,4.510028,3.9706683,94.70559,6.1065445,1.1343762,1.8029268,1.5547955,25.570213,26.180887,3.090593,3.908978,3.315152,3.4767542,2.462369,3.231195,3.1636086,3.4383178,2.8415565,3.0071297,9.576328,60.725334,60.963047,2091.597,13.286581,156.70071,180.57793,35.131203,10.393535,128.01355,1.2250412,638.21655,420.62955,555.4289,1.1064864,23.319998,
P430130,poly(styrene-alt-{N-[3-(ethyl{4-[(p-nitrophenyl)diazenyl]-3-methylphenyl}amino)propyl]maleimide}),CCN(CCCN1C(=O)C(*)C(C(C*)c2ccccc2)C1=O)c1ccc(N=Nc2ccc(cc2)[N+]([O-])=O)c(C)c1,C=Cc1ccccc1,CCN(CCCN1C(=O)C=CC1=O)c1ccc(N=Nc2ccc(cc2)[N+]([O-])=O)c(C)c1,2.9561641,2.6679854,3.3862083,112.90269,5.1985245,1.9219813,1.9956765,1.6608967,25.32271,27.020063,4.01984,4.813065,4.3948064,4.634585,2.8488698,4.264329,4.1474023,4.5833097,3.5885658,3.8816597,7.739649,80.4246,74.742096,2094.8496,1.5127869,20.694786,39.02426,5.0780377,1.3682873,34.112072,1.2104924,614.4815,425.92264,513.0115,1.1745427,24.85437,
P430130,"poly(ethenylbenzene-alt-{1-[3-(ethyl{4-[(p-nitrophenyl)diazenyl]-3-methylphenyl}amino)propyl]-1H-pyrrole-2,5-dione})",CCN(CCCN1C(=O)C(*)C(C(C*)c2ccccc2)C1=O)c1ccc(N=Nc2ccc(cc2)[N+]([O-])=O)c(C)c1,C=Cc1ccccc1,CCN(CCCN1C(=O)C=CC1=O)c1ccc(N=Nc2ccc(cc2)[N+]([O-])=O)c(C)c1,2.9561641,2.6679854,3.3862083,112.90269,5.1985245,1.9219813,1.9956765,1.6608967,25.32271,27.020063,4.01984,4.813065,4.3948064,4.634585,2.8488698,4.264329,4.1474023,4.5833097,3.5885658,3.8816597,7.739649,80.4246,74.742096,2094.8496,1.5127869,20.694786,39.02426,5.0780377,1.3682873,34.112072,1.2104924,614.4815,425.92264,513.0115,1.1745427,24.85437,
P430132,poly(styrene-alt-{N-[2-(ethyl{4-[2-(4-nitrophenyl)diazene-1-yl]phenyl}amino)ethyl]maleimide}),CCN(CCN1C(=O)C(*)C(C(C*)c2ccccc2)C1=O)c1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,C=Cc1ccccc1,CCN(CCN1C(=O)C=CC1=O)c1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,3.1967154,2.8693392,3.453379,116.69148,5.3818903,1.942989,1.9498632,1.6368325,25.189398,25.79954,3.8752422,4.602232,4.2095017,4.4169173,2.7784882,4.099425,3.9942386,4.37024,3.4683108,3.746454,6.0813894,75.28371,69.809715,2051.782,1.3200314,14.17149,27.771603,3.7481291,1.1144588,25.077595,1.1697065,615.95465,411.8787,503.31342,1.1910788,24.60737,
P430132,"poly(ethenylbenzene-alt-{1-[2-(ethyl{4-[2-(4-nitrophenyl)diazene-1-yl]phenyl}amino)ethyl]-1H-pyrrole-2,5-dione})",CCN(CCN1C(=O)C(*)C(C(C*)c2ccccc2)C1=O)c1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,C=Cc1ccccc1,CCN(CCN1C(=O)C=CC1=O)c1ccc(cc1)N=Nc1ccc(cc1)[N+]([O-])=O,3.1967154,2.8693392,3.453379,116.69148,5.3818903,1.942989,1.9498632,1.6368325,25.189398,25.79954,3.8752422,4.602232,4.2095017,4.4169173,2.7784882,4.099425,3.9942386,4.37024,3.4683108,3.746454,6.0813894,75.28371,69.809715,2051.782,1.3200314,14.17149,27.771603,3.7481291,1.1144588,25.077595,1.1697065,615.95465,411.8787,503.31342,1.1910788,24.60737,
P430133,"poly{[4,4'-(phenylmethylene)dianiline]-alt-(benzo[1,2-c:4,5-c']difuran-1,3,5,7-tetraone)}",*N1C(=O)c2cc3C(=O)N(C(=O)c3cc2C1=O)c1ccc(cc1)C(c1ccccc1)c1ccc(*)cc1,Nc1ccc(cc1)C(c1ccccc1)c1ccc(N)cc1,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,3.701239,3.153702,3.264804,131.65332,6.127174,2.2017784,1.8238409,1.5664399,44.632114,38.312157,3.0375602,3.8786259,3.2156734,3.387774,2.4724586,3.1493049,3.0962722,3.3435237,2.8136559,2.9656553,8.457441,96.327835,75.85333,2670.1956,0.7613762,16.567093,37.575684,3.9566884,0.88143486,32.69756,1.2217808,701.0425,529.8644,644.69,1.2868369,32.594307,
P430134,"poly{[4,4'-(phenylmethylene)dianiline]-alt-[[5,5'-biisobenzofuran]-1,1',3,3'-tetraone]}",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(c1ccccc1)c1ccc(*)cc1,Nc1ccc(cc1)C(c1ccccc1)c1ccc(N)cc1,O=C1OC(=O)c2cc(ccc12)-c1ccc2C(=O)OC(=O)c2c1,3.633305,3.2099206,3.3782237,119.29522,5.8882923,2.0341578,1.8411263,1.5715984,37.34542,34.41818,3.0544333,3.918811,3.2466803,3.4236584,2.4699395,3.1739175,3.118888,3.3795807,2.8199475,2.9808984,7.685843,88.2041,73.4143,2530.1802,1.0506327,20.100739,42.2411,4.913635,1.142146,36.270985,1.2082804,693.15265,515.3957,617.7333,1.246694,30.78719,
P430134,"poly{[4,4'-(phenylmethylene)dianiline]-alt-(biphenyl-3,3',4,4'-tetracarboxylic acid 3,4:3',4'-dianhydride)}",*N1C(=O)c2ccc(cc2C1=O)-c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(c1ccccc1)c1ccc(*)cc1,Nc1ccc(cc1)C(c1ccccc1)c1ccc(N)cc1,O=C1OC(=O)c2cc(ccc12)-c1ccc2C(=O)OC(=O)c2c1,3.633305,3.2099206,3.3782237,119.29522,5.8882923,2.0341578,1.8411263,1.5715984,37.34542,34.41818,3.0544333,3.918811,3.2466803,3.4236584,2.4699395,3.1739175,3.118888,3.3795807,2.8199475,2.9808984,7.685843,88.2041,73.4143,2530.1802,1.0506327,20.100739,42.2411,4.913635,1.142146,36.270985,1.2082804,693.15265,515.3957,617.7333,1.246694,30.78719,
P430135,"poly{[4,4'-(phenylmethylene)dianiline]-alt-[5,5'-carbonylbis(isobenzofuran-1,3-dione)]}",*N1C(=O)c2ccc(cc2C1=O)C(=O)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(c1ccccc1)c1ccc(*)cc1,Nc1ccc(cc1)C(c1ccccc1)c1ccc(N)cc1,O=C(c1ccc2C(=O)OC(=O)c2c1)c1ccc2C(=O)OC(=O)c2c1,3.607811,3.1312885,3.2931206,121.980286,5.9609437,2.0869648,1.8500416,1.5786222,36.693176,33.959053,3.1769428,4.029808,3.4049656,3.5843916,2.4888341,3.321957,3.2561433,3.5403657,2.9004617,3.0893588,8.165516,93.85516,78.746086,2645.8262,1.0400808,20.291302,43.404556,4.9403157,1.1454452,37.031685,1.1998276,681.16473,519.07245,611.5776,1.2475938,30.72756,
P430136,"poly{[4,4'-(phenylmethylene)dianiline]-alt-[5,5'-oxybis(isobenzofuran-1,3-dione)]}",*N1C(=O)c2ccc(Oc3ccc4C(=O)N(C(=O)c4c3)c3ccc(cc3)C(c3ccccc3)c3ccc(*)cc3)cc2C1=O,Nc1ccc(cc1)C(c1ccccc1)c1ccc(N)cc1,O=C1OC(=O)c2cc(Oc3ccc4C(=O)OC(=O)c4c3)ccc12,3.2393968,2.8316097,3.2278655,129.78299,5.695617,2.242196,1.8980964,1.6070291,41.673866,37.226295,3.1565177,4.1600685,3.3500223,3.5761492,2.545809,3.2667928,3.2147005,3.5196393,2.9348698,3.0902207,13.123569,104.54773,88.38702,2534.0776,0.66103005,15.545883,36.046883,3.84017,0.78806293,31.611954,1.2322057,730.8938,563.48444,659.1439,1.2878975,33.130054,
P430137,"poly{[4,4'-(phenylmethylene)dianiline]-alt-[5,5'-sulfonylbis(isobenzofuran-1,3-dione)]}",*N1C(=O)c2ccc(cc2C1=O)S(=O)(=O)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)C(c1ccccc1)c1ccc(*)cc1,Nc1ccc(cc1)C(c1ccccc1)c1ccc(N)cc1,O=C1OC(=O)c2cc(ccc12)S(=O)(=O)c1ccc2C(=O)OC(=O)c2c1,3.8871117,3.4073002,3.4587474,125.948845,6.0950766,2.1220896,1.8953317,1.6044227,37.709114,35.706253,3.4274876,4.296222,3.713046,3.9155083,2.577522,3.6091862,3.522335,3.8677645,3.0970366,3.3228648,7.0264587,79.81367,71.04161,2281.0212,0.8481985,16.147995,35.375145,3.8416026,0.86660975,30.720522,1.2330995,650.3934,511.98508,599.83453,1.2660019,31.551727,
P430138,"poly([1,1',3,3'-tetraoxo-2,2'-(1,4-phenylene)bis(isoindoline-5-carboxylic acid)]-alt-{3,3'-bis[4-(4-aminophenoxy)phenyl]isoindolin-1-one})",*C(=O)Nc1ccc(Oc2ccc(cc2)C2(NC(=O)c3ccccc23)c2ccc(Oc3ccc(NC(=O)c4ccc5C(=O)N(C(=O)c5c4)c4ccc(cc4)N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,OC(=O)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(cc1)N1C(=O)c2ccc(cc2C1=O)C(O)=O,Nc1ccc(Oc2ccc(cc2)C2(NC(=O)c3ccccc23)c2ccc(Oc3ccc(N)cc3)cc2)cc1,2.8577027,2.5595136,3.11206,127.41816,5.4863358,2.2170136,2.0131693,1.6736976,38.531906,34.628555,3.7438724,4.912554,4.112172,4.4155626,2.694992,3.967554,3.8559783,4.3437495,3.3564878,3.6203053,8.711923,98.66922,90.600296,2326.339,0.3436699,10.897216,29.247238,2.6781797,0.4968946,27.64241,1.1950204,702.70807,539.55304,624.565,1.3055043,32.645714,
P430139,"poly({1,1',3,3'-tetraoxo-2,2'-[3-oxoisoindoline-1,1-diylbis(4,1-phenyleneoxy-4,1-phenylene)]bis(isoindoline-5-carboxylic acid)}-alt-(p-phenylenediamine))",*N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1ccc(NC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2ccc(Oc3ccc(cc3)C3(NC(=O)c4ccccc34)c3ccc(Oc4ccc(*)cc4)cc3)cc2)cc1,OC(=O)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2ccc(cc2)C2(NC(=O)c3ccccc23)c2ccc(Oc3ccc(cc3)N3C(=O)c4ccc(cc4C3=O)C(O)=O)cc2)cc1,Nc1ccc(N)cc1,2.9041922,2.5574832,3.0386653,132.00873,5.604617,2.2463517,1.9604461,1.6457975,39.167377,36.58644,3.5391243,4.6107755,3.8340192,4.089434,2.6269693,3.7208707,3.6342983,4.0262585,3.2030191,3.4361286,8.532579,103.948296,91.74901,2390.4922,0.40786326,10.811373,27.866524,2.6568809,0.51952386,25.38937,1.2427564,700.63,535.7797,614.47186,1.2818803,32.799088,
P430140,"poly([1,1',3,3'-tetraoxo-2,2'-(1,3-phenylene)bis(isoindoline-5-carboxylic acid)]-alt-{3,3'-bis[4-(4-aminophenoxy)phenyl]isoindolin-1-one})",*C(=O)Nc1ccc(Oc2ccc(cc2)C2(NC(=O)c3ccccc23)c2ccc(Oc3ccc(NC(=O)c4ccc5C(=O)N(C(=O)c5c4)c4cccc(c4)N4C(=O)c5ccc(*)cc5C4=O)cc3)cc2)cc1,OC(=O)c1ccc2C(=O)N(C(=O)c2c1)c1cccc(c1)N1C(=O)c2ccc(cc2C1=O)C(O)=O,Nc1ccc(Oc2ccc(cc2)C2(NC(=O)c3ccccc23)c2ccc(Oc3ccc(N)cc3)cc2)cc1,2.8637073,2.567258,3.117516,127.57117,5.488107,2.2192242,2.0129976,1.6735101,38.50593,34.707672,3.7447965,4.9146214,4.113713,4.4168267,2.6956031,3.968597,3.8570745,4.3450866,3.3572028,3.6211982,8.685904,98.502625,90.428825,2331.314,0.35796022,11.383717,30.237768,2.7889729,0.5208136,28.450577,1.1962122,703.61615,539.9327,624.2768,1.304656,32.646706,
P430141,"poly({1,1',3,3'-tetraoxo-2,2'-[3-oxoisoindoline-1,1-diylbis(4,1-phenyleneoxy-4,1-phenylene)]bis(isoindoline-5-carboxylic acid)}-alt-(m-phenylenediamine))",*N1C(=O)c2ccc(cc2C1=O)C(=O)Nc1cccc(NC(=O)c2ccc3C(=O)N(C(=O)c3c2)c2ccc(Oc3ccc(cc3)C3(NC(=O)c4ccccc34)c3ccc(Oc4ccc(*)cc4)cc3)cc2)c1,OC(=O)c1ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2ccc(cc2)C2(NC(=O)c3ccccc23)c2ccc(Oc3ccc(cc3)N3C(=O)c4ccc(cc4C3=O)C(O)=O)cc2)cc1,Nc1cccc(N)c1,2.9366922,2.590051,3.057726,131.90318,5.6107144,2.2287233,1.9709996,1.6507393,39.50657,37.40273,3.602478,4.6679335,3.9122636,4.1700797,2.6483865,3.7938719,3.7031891,4.1063313,3.2509763,3.4937294,7.7437468,102.09454,90.40968,2418.2324,0.3855977,9.84467,25.961966,2.4251828,0.4828031,23.951708,1.260734,704.4163,528.22424,607.95483,1.2802347,32.91137,
